AREA,PERIMETER,HISTLU_CPE,HISTLU_C_1,POT_LU,LU1885,LU1912,LU1945,LU1977,LU2004,DIST
179987.844000000011874,2262.273000000000138,686.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
530372.562999999965541,3628.893999999999778,687.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
359325.843999999982771,5462.832000000000335,688.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Grassland,1.000000000000000
373145.343999999982771,3099.791000000000167,689.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Grassland,Grassland,2.000000000000000
2200320.500000000000000,8140.030999999999949,690.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
242321.437999999994645,5106.351999999999862,691.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
161736.016000000003260,1788.788999999999987,692.000000000000000,0.000000000000000,Grassland,Urban,Urban,Urban,Urban,Urban,5.000000000000000
386378.750000000000000,2789.280999999999949,693.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
491389.313000000023749,3172.271000000000186,694.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
113717.664000000004307,2208.315999999999804,695.000000000000000,0.000000000000000,Grassland,Grassland,Urban,Urban,Urban,Urban,4.000000000000000
1161272.875000000000000,15956.653000000000247,696.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
534531.625000000000000,3211.148999999999887,697.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
727043.812999999965541,4289.819000000000415,698.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
3812524.250000000000000,15568.578999999999724,699.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
771955.500000000000000,4353.729000000000269,700.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
1854112.250000000000000,23273.048999999999069,701.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Wetlands,Wetlands,2.000000000000000
450729.500000000000000,2548.711999999999989,702.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
139004.344000000011874,2007.538000000000011,703.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
136534.905999999988126,2345.800999999999931,704.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
110142.758000000001630,1425.323000000000093,705.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
153534.719000000011874,2193.659000000000106,706.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
127780.789000000004307,1622.596999999999980,707.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
135808.687999999994645,1628.076999999999998,708.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Wetlands,Urban,3.000000000000000
122339.179999999993015,2118.364999999999782,709.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
247498.844000000011874,2982.711999999999989,710.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Urban,1.000000000000000
316864.031000000017229,2724.798999999999978,711.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Grassland,Irrigated,3.000000000000000
497333.750000000000000,5266.501000000000204,712.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
172044.046999999991385,2055.679999999999836,713.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
147709.203000000008615,1546.566000000000031,714.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
3965388.000000000000000,15925.462999999999738,715.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
319458.468999999982771,11384.250000000000000,716.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Wetlands,3.000000000000000
169970.578000000008615,1921.263999999999896,717.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
147088.187999999994645,2199.853000000000065,718.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Urban,1.000000000000000
157513.500000000000000,3111.795000000000073,719.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
346926.750000000000000,3730.077999999999975,720.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
1410199.750000000000000,6318.034999999999854,721.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
271080.313000000023749,2956.768000000000029,722.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
285548.750000000000000,4575.898000000000138,723.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
20523262.000000000000000,28488.613000000001193,724.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
434684.063000000023749,3379.929000000000087,725.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
1121998.875000000000000,5619.804000000000087,726.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
464629.188000000023749,5097.552999999999884,727.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
2821117.750000000000000,7975.734000000000378,728.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
149850.266000000003260,2054.277000000000044,729.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
201305.780999999988126,2153.168000000000120,730.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Wetlands,Wetlands,1.000000000000000
139392.453000000008615,1503.689000000000078,731.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
216105.421999999991385,2101.626999999999953,732.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Valley oak,Valley oak,Urban,1.000000000000000
312033.093999999982771,2763.918999999999869,733.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
285495.375000000000000,2283.610999999999876,734.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
1452450.625000000000000,6231.712999999999738,735.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
2388467.000000000000000,11867.599000000000160,736.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
326825.281000000017229,2492.630999999999858,737.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
819319.062999999965541,7877.752000000000407,738.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
313276.031000000017229,4792.662000000000262,739.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Riparian,Urban,Riparian,1.000000000000000
117897.375000000000000,1394.179000000000087,740.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
336630.500000000000000,2670.958000000000084,741.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
374906.125000000000000,3743.552999999999884,742.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
1102773.750000000000000,8221.918999999999869,743.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
196632.812999999994645,2728.228999999999814,744.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
116459.672000000005937,2264.525000000000091,745.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
889288.625000000000000,4245.431999999999789,746.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
646789.125000000000000,3306.251000000000204,747.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
105081.843999999997322,1474.092000000000098,1002.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Urban,3.000000000000000
4909938.500000000000000,20974.354999999999563,748.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
468128.781000000017229,4207.564999999999600,749.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
1005385.625000000000000,10528.371999999999389,750.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
146610.671999999991385,2019.449000000000069,751.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
44781392.000000000000000,78613.250000000000000,752.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
1896731.375000000000000,10128.120999999999185,753.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
281117.906000000017229,2673.467999999999847,754.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
146888.108999999996740,1616.463999999999942,755.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
140605.766000000003260,2055.447000000000116,756.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Riparian,Urban,Urban,2.000000000000000
189350.812999999994645,2275.313999999999851,757.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
625803.375000000000000,5184.836000000000240,758.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
149471.391000000003260,3963.579999999999927,759.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Urban,1.000000000000000
169380.858999999996740,1710.144000000000005,760.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
1138021.125000000000000,6391.563000000000102,761.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Riparian,Riparian,Riparian,0.000000000000000
14242924.000000000000000,25972.383000000001630,762.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
215087.953000000008615,2008.146999999999935,763.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Urban,2.000000000000000
260060.375000000000000,4167.090000000000146,764.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Wetlands,Wetlands,2.000000000000000
108685.726999999998952,1304.781999999999925,765.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
490339.563000000023749,4696.849000000000160,766.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Irrigated,Irrigated,3.000000000000000
1079280.750000000000000,6397.423999999999978,767.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Riparian,Irrigated,Irrigated,2.000000000000000
255625.030999999988126,2543.947999999999865,768.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Wetlands,Irrigated,3.000000000000000
132873.328000000008615,1726.157999999999902,769.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
771694.062999999965541,6065.176999999999680,770.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
104814.460999999995693,1530.259999999999991,771.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Riparian,Riparian,Irrigated,1.000000000000000
393925.625000000000000,5974.462999999999738,772.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
217344.203000000008615,2454.221000000000004,773.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
791646.812999999965541,3666.300999999999931,774.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
412921.343999999982771,7139.322000000000116,775.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Urban,Urban,3.000000000000000
188110.250000000000000,2943.777000000000044,776.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
140300.937999999994645,1645.679000000000087,777.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
654987.625000000000000,6092.225000000000364,778.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Riparian,Riparian,1.000000000000000
264660000.000000000000000,240654.905999999988126,779.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
125889.008000000001630,1647.686999999999898,780.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Urban,2.000000000000000
308377.531000000017229,2802.581999999999880,781.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
301216.093999999982771,3072.675000000000182,782.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
247406.405999999988126,4214.912000000000262,783.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
