AREA,LU1885,LU1945,POT_LU,Shape__Area,Shape__Length
137035.641000000003260,Wetlands,Irrigated,Wetlands,219873.410156250000000,2120.275683912050226
194935.578000000008615,Riparian,Riparian,Riparian,312828.363281250000000,3767.649763605887983
860738.937999999965541,Wetlands,Irrigated,Wetlands,1380665.503906250000000,29578.183327615035523
231523.905999999988126,Wetlands,Irrigated,Wetlands,371492.269531250000000,3323.425937435964443
185429.046999999991385,Wetlands,Irrigated,Wetlands,297518.578125000000000,3129.076967581824192
192507.266000000003260,Grassland,Irrigated,Grassland,308885.941406250000000,4507.744120649847900
109081.952999999994063,Riparian,Irrigated,Riparian,175043.550781250000000,3124.967121954201957
507931.500000000000000,Grassland,Irrigated,Grassland,815042.886718750000000,6333.174447984157268
307137.031000000017229,Grassland,Irrigated,Grassland,492805.628906250000000,7201.912459673675585
176297.594000000011874,Grassland,Grassland,Grassland,282913.066406250000000,2370.768486128859877
4652551.500000000000000,Grassland,Grassland,Grassland,7461575.906250000000000,20188.684392144859885
312593.531000000017229,Wetlands,Irrigated,Wetlands,501530.722656250000000,2984.697842245902848
461695.718999999982771,Grassland,Irrigated,Grassland,740770.093750000000000,4057.488908292330052
5675496.000000000000000,Wetlands,Irrigated,Wetlands,9103788.093750000000000,14561.220420720583206
15554705.000000000000000,Wetlands,Irrigated,Wetlands,24945498.027343750000000,31752.074260629629862
1567288.625000000000000,Grassland,Grassland,Grassland,2513729.367187500000000,12020.517939724360986
655379.875000000000000,Grassland,Irrigated,Grassland,1051494.917968750000000,4813.294340517141791
17742996.000000000000000,Wetlands,Irrigated,Wetlands,28455153.398437500000000,29545.276261060262186
108949.929999999993015,Wetlands,Irrigated,Wetlands,174801.402343750000000,3209.784417617897361
152660.905999999988126,Grassland,Irrigated,Grassland,244972.765625000000000,2035.962829442736165
375523.156000000017229,Grassland,Grassland,Grassland,602304.945312500000000,4899.417643302853321
182294.562999999994645,Grassland,Irrigated,Grassland,292507.136718750000000,2470.985411826678501
595687.750000000000000,Grassland,Grassland,Grassland,955848.265625000000000,6516.735271469752661
259388.108999999996740,Grassland,Grassland,Grassland,416065.367187500000000,3933.817032435430519
168010.891000000003260,Riparian,Riparian,Riparian,269597.250000000000000,2701.658934088473870
198539.858999999996740,Wetlands,Irrigated,Wetlands,318527.734375000000000,3772.577920421251292
525893.062999999965541,Wetlands,Irrigated,Wetlands,843673.574218750000000,3821.781363307681204
1211023.125000000000000,Wetlands,Irrigated,Wetlands,1942273.460937500000000,19448.687663435721333
183766.453000000008615,Grassland,Grassland,Grassland,294772.093750000000000,2350.289398496922331
1240552.000000000000000,Wetlands,Irrigated,Wetlands,1989792.644531250000000,12023.696386055253242
115371.797000000005937,Grassland,Irrigated,Grassland,185063.921875000000000,4771.117447877706581
101315.733999999996740,Grassland,Irrigated,Grassland,162540.820312500000000,2310.208152717758367
6482821.500000000000000,Grassland,Grassland,Grassland,10391538.144531250000000,30291.979938412667252
1502951.875000000000000,Wetlands,Irrigated,Wetlands,2410079.855468750000000,43412.342158180435945
376435.156000000017229,Grassland,Irrigated,Grassland,603878.550781250000000,5071.763396905261288
2204511.000000000000000,Grassland,Irrigated,Grassland,3536352.871093750000000,14039.594566853707875
119167.516000000003260,Grassland,Grassland,Grassland,191216.093750000000000,1873.619636716149444
160776.546999999991385,Grassland,Irrigated,Grassland,257919.324218750000000,2388.268966132327023
303758.125000000000000,Grassland,Irrigated,Grassland,487323.585937500000000,3147.100840241153946
230402.344000000011874,Grassland,Irrigated,Grassland,369657.078125000000000,2465.856843613477849
376652.593999999982771,Grassland,Irrigated,Grassland,604241.472656250000000,5250.380531039039852
707851.750000000000000,Grassland,Grassland,Grassland,1135264.222656250000000,7335.512391336224027
252518.891000000003260,Riparian,Irrigated,Riparian,405149.265625000000000,4345.138580639313659
1075837.375000000000000,Grassland,Irrigated,Grassland,1725970.988281250000000,7171.502829319299053
492557.406000000017229,Grassland,Urban,Grassland,790202.046875000000000,4671.503186762981386
113918.156000000002678,Grassland,Irrigated,Grassland,182774.933593750000000,2414.628976267734288
105143.335999999995693,Grassland,Irrigated,Grassland,168686.785156250000000,1902.220148022085823
128951.648000000001048,Grassland,Irrigated,Grassland,206883.250000000000000,5378.434454309878674
176299.500000000000000,Grassland,Irrigated,Grassland,282839.343750000000000,3241.012396327656006
360296.156000000017229,Riparian,Irrigated,Riparian,578005.816406250000000,6868.103073681308160
169058.766000000003260,Wetlands,Irrigated,Wetlands,271211.273437500000000,2631.759363421111630
276220.281000000017229,Grassland,Irrigated,Grassland,443150.621093750000000,12832.536305410583736
773348.062999999965541,Grassland,Irrigated,Grassland,1240701.210937500000000,5658.855783716737278
437776.063000000023749,Grassland,Irrigated,Grassland,702343.343750000000000,6334.335372381436173
160582.094000000011874,Grassland,Irrigated,Grassland,257624.492187500000000,2450.987071580684187
299695.718999999982771,Grassland,Irrigated,Grassland,480708.492187500000000,5558.531749447934089
169036.312999999994645,Grassland,Irrigated,Grassland,271200.343750000000000,3215.140272741584795
106237.991999999998370,Grassland,Irrigated,Grassland,170442.609375000000000,1827.006674305476508
241838.391000000003260,Grassland,Grassland,Grassland,387850.246093750000000,3172.742106887089449
105081.843999999997322,Wetlands,Irrigated,Wetlands,168486.867187500000000,1866.650764423779947
153002.030999999988126,Grassland,Irrigated,Grassland,245450.343750000000000,2043.864968838635377
124096.891000000003260,Grassland,Irrigated,Grassland,199096.121093750000000,1867.489706693855851
438289.250000000000000,Wetlands,Irrigated,Wetlands,703053.457031250000000,3846.326664021646138
144479.937999999994645,Grassland,Irrigated,Grassland,231794.859375000000000,2843.466169260104380
150529.108999999996740,Grassland,Grassland,Grassland,241416.175781250000000,2377.815657636665037
145452.483999999996740,Grassland,Irrigated,Grassland,233353.078125000000000,2206.108770665684006
129718.741999999998370,Grassland,Irrigated,Grassland,208103.261718750000000,2343.105651947527349
154705.530999999988126,Grassland,Grassland,Grassland,248103.062500000000000,2973.496085300440427
327373.531000000017229,Riparian,Irrigated,Riparian,525192.625000000000000,4890.529711239026255
125209.343999999997322,Grassland,Irrigated,Grassland,200854.980468750000000,2372.146971066324568
1125448.250000000000000,Grassland,Irrigated,Grassland,1805271.542968750000000,7781.599613643046723
280360.406000000017229,Grassland,Irrigated,Grassland,449740.589843750000000,5610.108818119530952
134394.733999999996740,Grassland,Irrigated,Grassland,215612.519531250000000,3213.290810406984747
518422.688000000023749,Grassland,Irrigated,Grassland,831628.527343750000000,5080.105177168399678
170528.155999999988126,Grassland,Irrigated,Grassland,273575.097656250000000,2554.604118287758865
445105.906000000017229,Grassland,Irrigated,Grassland,714044.210937500000000,3402.352027664432171
200288.750000000000000,Grassland,Irrigated,Grassland,321300.296875000000000,2331.760500884063731
168706.858999999996740,Grassland,Irrigated,Grassland,270648.511718750000000,3281.005119949679283
137976.233999999996740,Grassland,Grassland,Grassland,221354.355468750000000,2173.892426348846129
112861.047000000005937,Grassland,Irrigated,Grassland,181039.859375000000000,2371.725152959606476
224842.312999999994645,Grassland,Irrigated,Grassland,360701.179687500000000,3412.023621481107966
306214.406000000017229,Grassland,Irrigated,Grassland,491218.660156250000000,2830.219086559929565
870470.500000000000000,Grassland,Irrigated,Grassland,1396375.433593750000000,6116.264489973698801
533776.062999999965541,Grassland,Grassland,Grassland,855969.386718750000000,4537.950814313206138
328856.438000000023749,Grassland,Irrigated,Grassland,527543.484375000000000,2999.827087982805097
412026.281000000017229,Grassland,Irrigated,Grassland,660940.906250000000000,3594.666882328576776
108860.843999999997322,Grassland,Irrigated,Grassland,174628.199218750000000,3494.809895041134041
267540.313000000023749,Grassland,Irrigated,Grassland,429201.285156250000000,3254.172804646269924
1074543.625000000000000,Grassland,Grassland,Grassland,1723102.074218750000000,6741.232752105342115
4069790.750000000000000,Grassland,Grassland,Grassland,6523605.468750000000000,14734.335410652185601
294142.156000000017229,Grassland,Grassland,Grassland,471662.671875000000000,3736.072674447786085
144541.405999999988126,Grassland,Irrigated,Grassland,231875.160156250000000,2525.147802662682807
231067.750000000000000,Wetlands,Irrigated,Wetlands,370601.195312500000000,5611.097407993156594
170898.108999999996740,Grassland,Irrigated,Grassland,274137.195312500000000,2764.470672283689510
4986453.000000000000000,Grassland,Irrigated,Grassland,7990488.308593750000000,62059.620475979958428
209351.969000000011874,Grassland,Irrigated,Grassland,335821.093750000000000,2585.675497414250003
1103669.500000000000000,Riparian,Irrigated,Riparian,1770053.179687500000000,17317.377159226445656
334598.906000000017229,Grassland,Irrigated,Grassland,536735.855468750000000,5658.610060317925672
310498.468999999982771,Grassland,Irrigated,Grassland,498054.820312500000000,4407.303713840640739
134831.750000000000000,Riparian,Riparian,Riparian,216282.929687500000000,2403.884932465130532
395720.063000000023749,Riparian,Riparian,Riparian,634737.351562500000000,7821.264599063667447
212392.391000000003260,Grassland,Grassland,Grassland,340710.777343750000000,3333.407254303973332
358670.313000000023749,Grassland,Grassland,Grassland,575131.441406250000000,3075.633716235194697
3165007.250000000000000,Wetlands,Irrigated,Wetlands,5074424.566406250000000,23996.222211788179266
1352996.500000000000000,Grassland,Irrigated,Grassland,2169621.992187500000000,19801.888755290019617
116888.156000000002678,Grassland,Irrigated,Grassland,187492.335937500000000,2014.441457801688784
1315632.375000000000000,Grassland,Irrigated,Grassland,2110030.035156250000000,16475.041475899553916
416519.250000000000000,Riparian,Irrigated,Riparian,668096.218750000000000,5788.874533006881393
356365.438000000023749,Grassland,Irrigated,Grassland,571582.523437500000000,4745.228047810815042
262826.843999999982771,Riparian,Irrigated,Riparian,421600.527343750000000,3380.349506821741670
661199.687999999965541,Riparian,Irrigated,Riparian,1060583.960937500000000,5207.758345026087227
772011.250000000000000,Riparian,Irrigated,Riparian,1238219.500000000000000,5983.740278212473640
342484.656000000017229,Riparian,Irrigated,Riparian,549298.789062500000000,4910.204068961126723
546368.250000000000000,Riparian,Riparian,Riparian,876397.757812500000000,4953.870643660768110
329902.343999999982771,Riparian,Irrigated,Riparian,529182.000000000000000,3853.533049945949642
201734.203000000008615,Riparian,Irrigated,Riparian,323602.761718750000000,3216.529860029158044
255070.844000000011874,Riparian,Irrigated,Riparian,409149.281250000000000,2919.482077487451988
309014.938000000023749,Grassland,Irrigated,Grassland,495612.375000000000000,2839.409604489038429
123266.460999999995693,Grassland,Grassland,Grassland,197644.593750000000000,2099.386006744453880
333680.000000000000000,Grassland,Irrigated,Grassland,535259.570312500000000,4648.526743975447971
946591.812999999965541,Wetlands,Irrigated,Wetlands,1518089.734375000000000,4770.446623423022174
465766.500000000000000,Riparian,Irrigated,Riparian,747084.617187500000000,3786.440348170180641
353838.218999999982771,Grassland,Irrigated,Grassland,567525.093750000000000,3444.920063900256082
148147.516000000003260,Riparian,Irrigated,Riparian,237613.132812500000000,4641.518968127399603
133617.905999999988126,Grassland,Irrigated,Grassland,214312.316406250000000,1991.999017081845750
363035.750000000000000,Grassland,Grassland,Grassland,582064.515625000000000,5771.348303591813419
294005.938000000023749,Grassland,Irrigated,Grassland,471527.816406250000000,2904.148811741255031
750880.312999999965541,Grassland,Irrigated,Grassland,1204306.964843750000000,4548.384855572407105
242482.562999999994645,Grassland,Irrigated,Grassland,388897.906250000000000,2964.443892164871158
213539.358999999996740,Grassland,Irrigated,Grassland,342465.011718750000000,3316.733521351482977
493476.500000000000000,Riparian,Irrigated,Riparian,791478.117187500000000,9282.589062170320176
242506.891000000003260,Grassland,Irrigated,Grassland,388956.125000000000000,3143.137309192506109
157746.641000000003260,Wetlands,Irrigated,Wetlands,252972.445312500000000,6373.456353373860111
155576.780999999988126,Riparian,Irrigated,Riparian,249542.582031250000000,2734.844085444617122
122356.531000000002678,Grassland,Irrigated,Grassland,196252.917968750000000,3297.960279694991641
273732.000000000000000,Grassland,Grassland,Grassland,438923.105468750000000,3514.671833430476909
237094.796999999991385,Riparian,Irrigated,Riparian,380292.980468750000000,3059.376301802005855
449390.438000000023749,Riparian,Irrigated,Riparian,720766.562500000000000,5126.079073381330090
292751.093999999982771,Riparian,Irrigated,Riparian,469541.050781250000000,3407.381031949923454
76427528.000000000000000,Grassland,Irrigated,Grassland,122436729.632812500000000,83768.491182558209402
101763.008000000001630,Grassland,Irrigated,Grassland,163203.105468750000000,1608.246740613183874
125716.476999999998952,Grassland,Irrigated,Grassland,201628.167968750000000,2890.887697773001946
1330246.875000000000000,Wetlands,Irrigated,Wetlands,2132400.468750000000000,20933.932521517002897
655814.687999999965541,Riparian,Irrigated,Riparian,1051744.046875000000000,5826.504648040133361
180569.594000000011874,Grassland,Irrigated,Grassland,289603.847656250000000,2975.840333387829560
338240.438000000023749,Riparian,Riparian,Riparian,542491.804687500000000,3941.107829593161568
